cfbd_game_id,week,kickoff_utc,away_team,home_team,book,snapshot_type,spread_home,total,ml_home,ml_away,n_observations,first_captured_at,last_captured_at
401856766,1,2026-08-29T16:00:00.000Z,North Carolina,TCU,Bovada,CLOSE_PROXY,-7.5,46.0,-235.0,195.0,8,20260906T121248Z,20260923T233913Z
401856766,1,2026-08-29T16:00:00.000Z,North Carolina,TCU,Bovada,OPEN,-7.5,50.5,,,8,20260906T121248Z,20260923T233913Z
401856766,1,2026-08-29T16:00:00.000Z,North Carolina,TCU,DraftKings,CLOSE_PROXY,-7.5,46.5,-310.0,250.0,8,20260906T121248Z,20260923T233913Z
401856766,1,2026-08-29T16:00:00.000Z,North Carolina,TCU,DraftKings_Alt,CLOSE_PROXY,-7.5,46.5,,,8,20260906T121248Z,20260923T233913Z
401864494,1,2026-08-29T19:00:00.000Z,San José State,USC,Bovada,CLOSE_PROXY,-37.0,60.5,-100000.0,3500.0,8,20260906T121248Z,20260923T233913Z
401864494,1,2026-08-29T19:00:00.000Z,San José State,USC,Bovada,OPEN,-35.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401864494,1,2026-08-29T19:00:00.000Z,San José State,USC,DraftKings,CLOSE_PROXY,-37.5,61.5,-100000.0,5000.0,8,20260906T121248Z,20260923T233913Z
401864494,1,2026-08-29T19:00:00.000Z,San José State,USC,DraftKings,OPEN,-35.5,,,,8,20260906T121248Z,20260923T233913Z
401864494,1,2026-08-29T19:00:00.000Z,San José State,USC,DraftKings_Alt,CLOSE_PROXY,-37.5,61.5,,,8,20260906T121248Z,20260923T233913Z
401858202,1,2026-08-29T19:30:00.000Z,NC State,Virginia,Bovada,CLOSE_PROXY,-4.0,50.5,-145.0,125.0,8,20260906T121248Z,20260923T233913Z
401858202,1,2026-08-29T19:30:00.000Z,NC State,Virginia,Bovada,OPEN,-3.5,54.5,,,8,20260906T121248Z,20260923T233913Z
401858202,1,2026-08-29T19:30:00.000Z,NC State,Virginia,DraftKings,CLOSE_PROXY,-4.0,50.5,-185.0,154.0,8,20260906T121248Z,20260923T233913Z
401858202,1,2026-08-29T19:30:00.000Z,NC State,Virginia,DraftKings_Alt,CLOSE_PROXY,-4.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401864577,1,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,Bovada,CLOSE_PROXY,-7.0,46.5,-330.0,265.0,8,20260906T121248Z,20260923T233913Z
401864577,1,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,Bovada,OPEN,-10.0,48.5,,,8,20260906T121248Z,20260923T233913Z
401864577,1,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,DraftKings,CLOSE_PROXY,-6.5,46.5,-265.0,215.0,8,20260906T121248Z,20260923T233913Z
401864577,1,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,DraftKings,OPEN,-10.0,,,,8,20260906T121248Z,20260923T233913Z
401864577,1,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,DraftKings_Alt,CLOSE_PROXY,-6.5,46.5,,,8,20260906T121248Z,20260923T233913Z
401866408,1,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,Bovada,CLOSE_PROXY,-9.0,53.0,-330.0,265.0,8,20260906T121248Z,20260923T233913Z
401866408,1,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,Bovada,OPEN,-8.5,52.5,,,8,20260906T121248Z,20260923T233913Z
401866408,1,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,DraftKings,CLOSE_PROXY,-8.5,52.5,-355.0,280.0,8,20260906T121248Z,20260923T233913Z
401866408,1,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,DraftKings,OPEN,-8.5,,,,8,20260906T121248Z,20260923T233913Z
401866408,1,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,DraftKings_Alt,CLOSE_PROXY,-9.5,52.5,,,8,20260906T121248Z,20260923T233913Z
401858201,1,2026-08-29T23:00:00.000Z,Hawai'i,Stanford,Bovada,CLOSE_PROXY,-5.0,48.5,-170.0,145.0,8,20260906T121248Z,20260923T233913Z
401858201,1,2026-08-29T23:00:00.000Z,Hawai'i,Stanford,Bovada,OPEN,-3.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401858201,1,2026-08-29T23:00:00.000Z,Hawai'i,Stanford,DraftKings,CLOSE_PROXY,-4.5,48.5,-205.0,170.0,8,20260906T121248Z,20260923T233913Z
401858201,1,2026-08-29T23:00:00.000Z,Hawai'i,Stanford,DraftKings,OPEN,-3.0,,,,8,20260906T121248Z,20260923T233913Z
401858201,1,2026-08-29T23:00:00.000Z,Hawai'i,Stanford,DraftKings_Alt,CLOSE_PROXY,-4.5,48.5,,,8,20260906T121248Z,20260923T233913Z
401864570,1,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,Bovada,CLOSE_PROXY,-31.0,53.5,-100000.0,2800.0,8,20260906T121248Z,20260923T233913Z
401864570,1,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,Bovada,OPEN,-29.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401864570,1,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,DraftKings,CLOSE_PROXY,-31.5,53.5,-8000.0,2200.0,8,20260906T121248Z,20260923T233913Z
401864570,1,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,DraftKings,OPEN,-28.5,,,,8,20260906T121248Z,20260923T233913Z
401864570,1,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,DraftKings_Alt,CLOSE_PROXY,-30.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401862693,1,2026-08-30T02:00:00.000Z,Memphis,UNLV,Bovada,CLOSE_PROXY,-5.0,55.5,-170.0,145.0,8,20260906T121248Z,20260923T233913Z
401862693,1,2026-08-30T02:00:00.000Z,Memphis,UNLV,Bovada,OPEN,-3.0,60.5,,,8,20260906T121248Z,20260923T233913Z
401862693,1,2026-08-30T02:00:00.000Z,Memphis,UNLV,DraftKings,CLOSE_PROXY,-4.0,55.5,-198.0,164.0,8,20260906T121248Z,20260923T233913Z
401862693,1,2026-08-30T02:00:00.000Z,Memphis,UNLV,DraftKings,OPEN,-3.0,,,,8,20260906T121248Z,20260923T233913Z
401862693,1,2026-08-30T02:00:00.000Z,Memphis,UNLV,DraftKings_Alt,CLOSE_PROXY,-4.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401858423,1,2026-09-03T22:00:00.000Z,Massachusetts,Rutgers,Bovada,CLOSE_PROXY,-29.0,54.5,,,8,20260906T121248Z,20260923T233913Z
401858423,1,2026-09-03T22:00:00.000Z,Massachusetts,Rutgers,Bovada,OPEN,-30.5,54.5,,,8,20260906T121248Z,20260923T233913Z
401858423,1,2026-09-03T22:00:00.000Z,Massachusetts,Rutgers,DraftKings,CLOSE_PROXY,-29.5,54.5,-8000.0,2200.0,8,20260906T121248Z,20260923T233913Z
401858423,1,2026-09-03T22:00:00.000Z,Massachusetts,Rutgers,DraftKings,OPEN,-30.5,,,,8,20260906T121248Z,20260923T233913Z
401858423,1,2026-09-03T22:00:00.000Z,Massachusetts,Rutgers,DraftKings_Alt,CLOSE_PROXY,-29.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401856767,1,2026-09-03T23:00:00.000Z,Bethune-Cookman,UCF,DraftKings,CLOSE_PROXY,-43.5,58.5,,,8,20260906T121248Z,20260923T233913Z
401856767,1,2026-09-03T23:00:00.000Z,Bethune-Cookman,UCF,DraftKings,OPEN,-41.5,,,,8,20260906T121248Z,20260923T233913Z
401856767,1,2026-09-03T23:00:00.000Z,Bethune-Cookman,UCF,DraftKings_Alt,CLOSE_PROXY,-43.5,58.5,,,8,20260906T121248Z,20260923T233913Z
401858204,1,2026-09-03T23:00:00.000Z,Akron,Wake Forest,Bovada,CLOSE_PROXY,-27.5,50.5,-3500.0,1100.0,8,20260906T121248Z,20260923T233913Z
401858204,1,2026-09-03T23:00:00.000Z,Akron,Wake Forest,Bovada,OPEN,-22.5,49.5,,,8,20260906T121248Z,20260923T233913Z
401858204,1,2026-09-03T23:00:00.000Z,Akron,Wake Forest,DraftKings,CLOSE_PROXY,-27.5,50.5,-3600.0,1500.0,8,20260906T121248Z,20260923T233913Z
401858204,1,2026-09-03T23:00:00.000Z,Akron,Wake Forest,DraftKings,OPEN,-22.5,,,,8,20260906T121248Z,20260923T233913Z
401858204,1,2026-09-03T23:00:00.000Z,Akron,Wake Forest,DraftKings_Alt,CLOSE_PROXY,-27.5,50.5,,,8,20260906T121248Z,20260923T233913Z
401864424,1,2026-09-03T23:00:00.000Z,Merrimack,Delaware,DraftKings,CLOSE_PROXY,-31.5,56.5,-8000.0,2200.0,8,20260906T121248Z,20260923T233913Z
401864424,1,2026-09-03T23:00:00.000Z,Merrimack,Delaware,DraftKings,OPEN,-28.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401864424,1,2026-09-03T23:00:00.000Z,Merrimack,Delaware,DraftKings_Alt,CLOSE_PROXY,-31.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401864425,1,2026-09-03T23:00:00.000Z,West Georgia,Kennesaw State,DraftKings,CLOSE_PROXY,-22.5,50.5,-3600.0,1500.0,8,20260906T121248Z,20260923T233913Z
401864425,1,2026-09-03T23:00:00.000Z,West Georgia,Kennesaw State,DraftKings,OPEN,-22.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401864425,1,2026-09-03T23:00:00.000Z,West Georgia,Kennesaw State,DraftKings_Alt,CLOSE_PROXY,-22.5,50.5,,,8,20260906T121248Z,20260923T233913Z
401866409,1,2026-09-03T23:00:00.000Z,UAlbany,Buffalo,DraftKings,CLOSE_PROXY,-18.5,47.5,-1000.0,650.0,8,20260906T121248Z,20260923T233913Z
401866409,1,2026-09-03T23:00:00.000Z,UAlbany,Buffalo,DraftKings,OPEN,-24.5,48.5,,,8,20260906T121248Z,20260923T233913Z
401866409,1,2026-09-03T23:00:00.000Z,UAlbany,Buffalo,DraftKings_Alt,CLOSE_PROXY,-18.5,47.5,,,8,20260906T121248Z,20260923T233913Z
401856663,1,2026-09-04T00:00:00.000Z,Arkansas-Pine Bluff,Missouri,DraftKings,CLOSE_PROXY,-55.5,62.5,,,8,20260906T121248Z,20260923T233913Z
401856663,1,2026-09-04T00:00:00.000Z,Arkansas-Pine Bluff,Missouri,DraftKings,OPEN,-54.5,60.5,,,8,20260906T121248Z,20260923T233913Z
401856663,1,2026-09-04T00:00:00.000Z,Arkansas-Pine Bluff,Missouri,DraftKings_Alt,CLOSE_PROXY,-55.5,62.5,,,8,20260906T121248Z,20260923T233913Z
401856776,1,2026-09-04T00:00:00.000Z,Colorado,Georgia Tech,Bovada,CLOSE_PROXY,-6.5,52.5,-290.0,240.0,8,20260906T121248Z,20260923T233913Z
401856776,1,2026-09-04T00:00:00.000Z,Colorado,Georgia Tech,Bovada,OPEN,-7.0,51.5,,,8,20260906T121248Z,20260923T233913Z
401856776,1,2026-09-04T00:00:00.000Z,Colorado,Georgia Tech,DraftKings,CLOSE_PROXY,-6.5,53.5,-238.0,195.0,8,20260906T121248Z,20260923T233913Z
401856776,1,2026-09-04T00:00:00.000Z,Colorado,Georgia Tech,DraftKings,OPEN,-7.0,,,,8,20260906T121248Z,20260923T233913Z
401856776,1,2026-09-04T00:00:00.000Z,Colorado,Georgia Tech,DraftKings_Alt,CLOSE_PROXY,-6.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401858422,1,2026-09-04T00:00:00.000Z,Eastern Illinois,Minnesota,DraftKings,CLOSE_PROXY,-42.5,52.5,,,8,20260906T121248Z,20260923T233913Z
401858422,1,2026-09-04T00:00:00.000Z,Eastern Illinois,Minnesota,DraftKings,OPEN,-43.5,,,,8,20260906T121248Z,20260923T233913Z
401858422,1,2026-09-04T00:00:00.000Z,Eastern Illinois,Minnesota,DraftKings_Alt,CLOSE_PROXY,-42.5,52.5,,,8,20260906T121248Z,20260923T233913Z
401856768,1,2026-09-04T01:00:00.000Z,Idaho,Utah,DraftKings,CLOSE_PROXY,-37.5,60.5,-100000.0,5000.0,8,20260906T121248Z,20260923T233913Z
401856768,1,2026-09-04T01:00:00.000Z,Idaho,Utah,DraftKings,OPEN,-32.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401856768,1,2026-09-04T01:00:00.000Z,Idaho,Utah,DraftKings_Alt,CLOSE_PROXY,-38.5,60.5,,,8,20260906T121248Z,20260923T233913Z
401858424,1,2026-09-04T01:00:00.000Z,UAB,Illinois,Bovada,CLOSE_PROXY,-26.5,54.5,-8000.0,1400.0,8,20260906T121248Z,20260923T233913Z
401858424,1,2026-09-04T01:00:00.000Z,UAB,Illinois,Bovada,OPEN,-27.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401858424,1,2026-09-04T01:00:00.000Z,UAB,Illinois,DraftKings,CLOSE_PROXY,-25.5,54.5,-3600.0,1500.0,8,20260906T121248Z,20260923T233913Z
401858424,1,2026-09-04T01:00:00.000Z,UAB,Illinois,DraftKings,OPEN,-27.5,,,,8,20260906T121248Z,20260923T233913Z
401858424,1,2026-09-04T01:00:00.000Z,UAB,Illinois,DraftKings_Alt,CLOSE_PROXY,-25.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401864495,1,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,Bovada,CLOSE_PROXY,-1.5,55.0,-170.0,145.0,8,20260906T121248Z,20260923T233913Z
401864495,1,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,Bovada,OPEN,-3.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401864495,1,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,DraftKings,CLOSE_PROXY,-1.5,55.5,-115.0,-105.0,8,20260906T121248Z,20260923T233913Z
401864495,1,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,DraftKings,OPEN,-3.5,,,,8,20260906T121248Z,20260923T233913Z
401864495,1,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,DraftKings_Alt,CLOSE_PROXY,-1.5,54.5,,,8,20260906T121248Z,20260923T233913Z
401858435,1,2026-09-04T23:00:00.000Z,Indiana State,Purdue,Bovada,CLOSE_PROXY,-35.5,56.0,,,8,20260906T121248Z,20260923T233913Z
401858435,1,2026-09-04T23:00:00.000Z,Indiana State,Purdue,Bovada,OPEN,-35.5,56.0,,,8,20260906T121248Z,20260923T233913Z
401858435,1,2026-09-04T23:00:00.000Z,Indiana State,Purdue,DraftKings,CLOSE_PROXY,-34.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401858435,1,2026-09-04T23:00:00.000Z,Indiana State,Purdue,DraftKings,OPEN,-34.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401858435,1,2026-09-04T23:00:00.000Z,Indiana State,Purdue,DraftKings_Alt,CLOSE_PROXY,-35.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401866623,1,2026-09-04T23:00:00.000Z,North Carolina A&T,Georgia State,Bovada,CLOSE_PROXY,-28.0,61.0,,,8,20260906T121248Z,20260923T233913Z
401866623,1,2026-09-04T23:00:00.000Z,North Carolina A&T,Georgia State,Bovada,OPEN,-28.0,61.0,,,8,20260906T121248Z,20260923T233913Z
401866623,1,2026-09-04T23:00:00.000Z,North Carolina A&T,Georgia State,DraftKings,CLOSE_PROXY,-28.5,58.5,-4000.0,1600.0,8,20260906T121248Z,20260923T233913Z
401866623,1,2026-09-04T23:00:00.000Z,North Carolina A&T,Georgia State,DraftKings,OPEN,-28.5,63.5,,,8,20260906T121248Z,20260923T233913Z
401866623,1,2026-09-04T23:00:00.000Z,North Carolina A&T,Georgia State,DraftKings_Alt,CLOSE_PROXY,-28.5,58.5,,,8,20260906T121248Z,20260923T233913Z
401856664,1,2026-09-05T00:00:00.000Z,UTEP,Oklahoma,Bovada,CLOSE_PROXY,-41.0,51.0,,,8,20260906T121248Z,20260923T233913Z
401856664,1,2026-09-05T00:00:00.000Z,UTEP,Oklahoma,Bovada,OPEN,-40.5,50.5,,,8,20260906T121248Z,20260923T233913Z
401856664,1,2026-09-05T00:00:00.000Z,UTEP,Oklahoma,DraftKings,CLOSE_PROXY,-40.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401856664,1,2026-09-05T00:00:00.000Z,UTEP,Oklahoma,DraftKings,OPEN,-40.5,,,,8,20260906T121248Z,20260923T233913Z
401856664,1,2026-09-05T00:00:00.000Z,UTEP,Oklahoma,DraftKings_Alt,CLOSE_PROXY,-40.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401856769,1,2026-09-05T00:00:00.000Z,Long Island University,Kansas,Bovada,CLOSE_PROXY,-42.0,54.5,,,8,20260906T121248Z,20260923T233913Z
401856769,1,2026-09-05T00:00:00.000Z,Long Island University,Kansas,Bovada,OPEN,-42.0,54.5,,,8,20260906T121248Z,20260923T233913Z
401856769,1,2026-09-05T00:00:00.000Z,Long Island University,Kansas,DraftKings,CLOSE_PROXY,-44.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401856769,1,2026-09-05T00:00:00.000Z,Long Island University,Kansas,DraftKings,OPEN,-38.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401856769,1,2026-09-05T00:00:00.000Z,Long Island University,Kansas,DraftKings_Alt,CLOSE_PROXY,-44.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401858429,1,2026-09-05T00:00:00.000Z,Toledo,Michigan State,Bovada,CLOSE_PROXY,-10.0,48.5,-410.0,305.0,8,20260906T121248Z,20260923T233913Z
401858429,1,2026-09-05T00:00:00.000Z,Toledo,Michigan State,Bovada,OPEN,-10.5,49.5,,,8,20260906T121248Z,20260923T233913Z
401858429,1,2026-09-05T00:00:00.000Z,Toledo,Michigan State,DraftKings,CLOSE_PROXY,-10.0,48.5,-410.0,320.0,8,20260906T121248Z,20260923T233913Z
401858429,1,2026-09-05T00:00:00.000Z,Toledo,Michigan State,DraftKings,OPEN,-10.5,,,,8,20260906T121248Z,20260923T233913Z
401858429,1,2026-09-05T00:00:00.000Z,Toledo,Michigan State,DraftKings_Alt,CLOSE_PROXY,-10.0,48.5,,,8,20260906T121248Z,20260923T233913Z
401858206,1,2026-09-05T01:00:00.000Z,Miami,Stanford,Bovada,CLOSE_PROXY,24.5,46.5,1100.0,-3500.0,8,20260906T121248Z,20260923T233913Z
401858206,1,2026-09-05T01:00:00.000Z,Miami,Stanford,Bovada,OPEN,21.5,48.5,,,8,20260906T121248Z,20260923T233913Z
401858206,1,2026-09-05T01:00:00.000Z,Miami,Stanford,DraftKings,CLOSE_PROXY,24.5,46.5,1600.0,-4000.0,8,20260906T121248Z,20260923T233913Z
401858206,1,2026-09-05T01:00:00.000Z,Miami,Stanford,DraftKings,OPEN,21.5,,,,8,20260906T121248Z,20260923T233913Z
401858206,1,2026-09-05T01:00:00.000Z,Miami,Stanford,DraftKings_Alt,CLOSE_PROXY,24.5,46.5,,,8,20260906T121248Z,20260923T233913Z
401858436,1,2026-09-05T01:00:00.000Z,Fresno State,USC,Bovada,CLOSE_PROXY,-22.5,51.0,-3500.0,1100.0,8,20260906T121248Z,20260923T233913Z
401858436,1,2026-09-05T01:00:00.000Z,Fresno State,USC,Bovada,OPEN,-23.0,51.5,,,8,20260906T121248Z,20260923T233913Z
401858436,1,2026-09-05T01:00:00.000Z,Fresno State,USC,DraftKings,CLOSE_PROXY,-21.5,51.5,-1800.0,1000.0,8,20260906T121248Z,20260923T233913Z
401858436,1,2026-09-05T01:00:00.000Z,Fresno State,USC,DraftKings,OPEN,-23.5,,,,8,20260906T121248Z,20260923T233913Z
401858436,1,2026-09-05T01:00:00.000Z,Fresno State,USC,DraftKings_Alt,CLOSE_PROXY,-21.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401856634,1,2026-09-05T16:00:00.000Z,East Carolina,Alabama,Bovada,CLOSE_PROXY,-28.0,52.5,-7500.0,1400.0,8,20260906T121248Z,20260923T233913Z
401856634,1,2026-09-05T16:00:00.000Z,East Carolina,Alabama,Bovada,OPEN,-25.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401856634,1,2026-09-05T16:00:00.000Z,East Carolina,Alabama,DraftKings,CLOSE_PROXY,-27.5,52.5,-5000.0,1800.0,8,20260906T121248Z,20260923T233913Z
401856634,1,2026-09-05T16:00:00.000Z,East Carolina,Alabama,DraftKings,OPEN,-25.5,,,,8,20260906T121248Z,20260923T233913Z
401856634,1,2026-09-05T16:00:00.000Z,East Carolina,Alabama,DraftKings_Alt,CLOSE_PROXY,-28.5,52.5,,,8,20260906T121248Z,20260923T233913Z
401856778,1,2026-09-05T16:00:00.000Z,Oregon State,Houston,Bovada,CLOSE_PROXY,-20.5,50.5,-1300.0,725.0,8,20260906T121248Z,20260923T233913Z
401856778,1,2026-09-05T16:00:00.000Z,Oregon State,Houston,Bovada,OPEN,-18.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401856778,1,2026-09-05T16:00:00.000Z,Oregon State,Houston,DraftKings,CLOSE_PROXY,-21.0,50.5,-1450.0,850.0,8,20260906T121248Z,20260923T233913Z
401856778,1,2026-09-05T16:00:00.000Z,Oregon State,Houston,DraftKings,OPEN,-18.5,,,,8,20260906T121248Z,20260923T233913Z
401856778,1,2026-09-05T16:00:00.000Z,Oregon State,Houston,DraftKings_Alt,CLOSE_PROXY,-21.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401856780,1,2026-09-05T16:00:00.000Z,Coastal Carolina,West Virginia,Bovada,CLOSE_PROXY,-21.0,54.5,-1725.0,-100000.0,8,20260906T121248Z,20260923T233913Z
401856780,1,2026-09-05T16:00:00.000Z,Coastal Carolina,West Virginia,Bovada,OPEN,-17.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401856780,1,2026-09-05T16:00:00.000Z,Coastal Carolina,West Virginia,DraftKings,CLOSE_PROXY,-21.0,54.5,-1450.0,850.0,8,20260906T121248Z,20260923T233913Z
401856780,1,2026-09-05T16:00:00.000Z,Coastal Carolina,West Virginia,DraftKings,OPEN,-17.5,,,,8,20260906T121248Z,20260923T233913Z
401856780,1,2026-09-05T16:00:00.000Z,Coastal Carolina,West Virginia,DraftKings_Alt,CLOSE_PROXY,-21.0,54.5,,,8,20260906T121248Z,20260923T233913Z
401858208,1,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,Bovada,CLOSE_PROXY,-34.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401858208,1,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,Bovada,OPEN,-34.5,55.0,,,8,20260906T121248Z,20260923T233913Z
401858208,1,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,DraftKings,CLOSE_PROXY,-35.5,56.5,-100000.0,5000.0,8,20260906T121248Z,20260923T233913Z
401858208,1,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,DraftKings,OPEN,-32.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401858208,1,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,DraftKings_Alt,CLOSE_PROXY,-35.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401858425,1,2026-09-05T16:00:00.000Z,North Texas,Indiana,Bovada,CLOSE_PROXY,-40.5,56.0,,,8,20260906T121248Z,20260923T233913Z
401858425,1,2026-09-05T16:00:00.000Z,North Texas,Indiana,Bovada,OPEN,-40.5,55.5,,,8,20260906T121248Z,20260923T233913Z
401858425,1,2026-09-05T16:00:00.000Z,North Texas,Indiana,DraftKings,CLOSE_PROXY,-39.5,56.5,,,8,20260906T121248Z,20260923T233913Z
401858425,1,2026-09-05T16:00:00.000Z,North Texas,Indiana,DraftKings,OPEN,-40.5,,,,8,20260906T121248Z,20260923T233913Z
401858425,1,2026-09-05T16:00:00.000Z,North Texas,Indiana,DraftKings_Alt,CLOSE_PROXY,-39.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401858430,1,2026-09-05T16:00:00.000Z,Ohio,Nebraska,Bovada,CLOSE_PROXY,-24.0,46.5,-2800.0,1100.0,8,20260906T121248Z,20260923T233913Z
401858430,1,2026-09-05T16:00:00.000Z,Ohio,Nebraska,Bovada,OPEN,-23.5,47.5,,,8,20260906T121248Z,20260923T233913Z
401858430,1,2026-09-05T16:00:00.000Z,Ohio,Nebraska,DraftKings,CLOSE_PROXY,-23.5,47.5,-2100.0,1100.0,8,20260906T121248Z,20260923T233913Z
401858430,1,2026-09-05T16:00:00.000Z,Ohio,Nebraska,DraftKings,OPEN,-23.5,,,,8,20260906T121248Z,20260923T233913Z
401858430,1,2026-09-05T16:00:00.000Z,Ohio,Nebraska,DraftKings_Alt,CLOSE_PROXY,-23.5,47.5,,,8,20260906T121248Z,20260923T233913Z
401861962,1,2026-09-05T16:00:00.000Z,Lafayette,UConn,Bovada,CLOSE_PROXY,-19.5,51.5,-1300.0,725.0,8,20260906T121248Z,20260923T233913Z
401861962,1,2026-09-05T16:00:00.000Z,Lafayette,UConn,Bovada,OPEN,-19.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401861962,1,2026-09-05T16:00:00.000Z,Lafayette,UConn,DraftKings,CLOSE_PROXY,-21.5,51.5,-1800.0,1000.0,8,20260906T121248Z,20260923T233913Z
401861962,1,2026-09-05T16:00:00.000Z,Lafayette,UConn,DraftKings,OPEN,-19.5,58.5,,,8,20260906T121248Z,20260923T233913Z
401861962,1,2026-09-05T16:00:00.000Z,Lafayette,UConn,DraftKings_Alt,CLOSE_PROXY,-21.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401862701,1,2026-09-05T16:00:00.000Z,Bryant,Army,Bovada,CLOSE_PROXY,-37.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401862701,1,2026-09-05T16:00:00.000Z,Bryant,Army,Bovada,OPEN,-37.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401862701,1,2026-09-05T16:00:00.000Z,Bryant,Army,DraftKings,CLOSE_PROXY,-37.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401862701,1,2026-09-05T16:00:00.000Z,Bryant,Army,DraftKings,OPEN,-36.5,,,,8,20260906T121248Z,20260923T233913Z
401862701,1,2026-09-05T16:00:00.000Z,Bryant,Army,DraftKings_Alt,CLOSE_PROXY,-37.5,51.5,,,8,20260906T121248Z,20260923T233913Z
401866410,1,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,Bovada,CLOSE_PROXY,-2.0,48.0,-125.0,105.0,8,20260906T121248Z,20260923T233913Z
401866410,1,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,Bovada,OPEN,-2.0,48.0,,,8,20260906T121248Z,20260923T233913Z
401866410,1,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,DraftKings,CLOSE_PROXY,-1.5,49.5,-120.0,100.0,8,20260906T121248Z,20260923T233913Z
401866410,1,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,DraftKings,OPEN,-2.5,47.5,,,8,20260906T121248Z,20260923T233913Z
401866410,1,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,DraftKings_Alt,CLOSE_PROXY,-1.5,49.5,,,8,20260906T121248Z,20260923T233913Z
401869960,1,2026-09-05T16:00:00.000Z,Liberty,James Madison,Bovada,CLOSE_PROXY,-6.0,50.5,-250.0,210.0,8,20260906T121248Z,20260923T233913Z
401869960,1,2026-09-05T16:00:00.000Z,Liberty,James Madison,Bovada,OPEN,-6.0,50.5,,,8,20260906T121248Z,20260923T233913Z
401869960,1,2026-09-05T16:00:00.000Z,Liberty,James Madison,DraftKings,CLOSE_PROXY,-6.0,50.5,-225.0,185.0,8,20260906T121248Z,20260923T233913Z
401869960,1,2026-09-05T16:00:00.000Z,Liberty,James Madison,DraftKings,OPEN,-6.0,,,,8,20260906T121248Z,20260923T233913Z
